ID; Beskrivelse; adresse; kvadratmeter; pris;pris per kvadratmeter ; totalpris ; fellesutgifter; megler 
163287573 ; SENTRUM - Lys og innholdsrik 4-roms selveierleilighet med to bad - Lave felleskostnader - To balkonger - Kort vei til "alt"! ; Pilestredet 29 A, Oslo, Uranienborg - Majorstuen ; 79 m² ; 6690000 kr; 84684 ; Totalpris: 6 868 792 kr ; 2 758 kr ; Aktiv Carl Berner
173786022 ; Nedre Grorud - Innbydende 3-roms med høy standard i 3. etg. - Oppusset og velholdt - Solfylt balkong - Parkeringsplass - Ingen dok.avg. ; Stjerneblokkveien 7, Oslo, Furuset ; 66 m² ; 3100000 kr; 46970 ; Totalpris: 3 391 854 kr ; 4 113 kr ; PrivatMegleren Primera
173784871 ; KALBAKKEN - Stilig og nylig oppusset 4-roms i populært boligområde - Balkong. V.v. og fyring inkludert. Ingen forkjøpsrett! ; Gangstuveien 10B, Oslo, Grorud ; 70 m² ; 3490000 kr; 49857 ; Totalpris: 3 574 496 kr ; 4 540 kr ; Eie Eiendomsmegling Majorstuen
168998237 ; Majorstuen - Rålekker og nylig oppført 3-roms toppleilighet med høy standard - Solrik takterrasse med 360  panoramautsikt ; Vibes gate 15, Oslo, Uranienborg - Majorstuen ; 82 m² ; 8190000 kr; 99878 ; Totalpris: 8 406 320 kr ; 1 620 kr ; PrivatMegleren Aveny
173742098 ; Nye Gamlebyen - Lekker 2-roms med fantastisk utsikt - Balkong på 11 m² - God planløsning - Heis - Garasje* - Sentrumsnært - Bør ses! ; Ekebergveien 5C, Oslo, Gamle Oslo ; 53 m² ; 4350000 kr; 82075 ; Totalpris: 4 358 457 kr ; 2 944 kr ; DNB Eiendom AS
173782660 ; Grünerløkka - Lys og pen 2-roms som vender mot indre gårdsrom. Bygget ble renovert i 2009 og det er lave felleskostnader og heis ; Thorvald Meyers gate 74A, Oslo, Grünerløkka - Sofienberg ; 52 m² ; 3750000 kr; 72115 ; Totalpris: 3 855 320 kr ; 2 537 kr ; PrivatMegleren Aveny
173763864 ; TÅSEN - LYS & SOLRIK 3(4)R TOPPLEIL. - Lys, flott 3R - Vestvendt balkong (sol kl 13-22) - Oppvarming/vv inkl i f.utg - Sentralt nær t-bane - Innerst i blindvei ; Rektorhaugen 47, Oslo, Sogn ; 69 m² ; 5700000 kr; 82609 ; Totalpris: 5 852 132 kr ; 4 762 kr ; Nordvik Ullevål
173779254 ; Bo smart på Fredensborg - Lys og pen bolig fra 2005. Nyoppusset m/ separat hybelleilighet (20m2) som er økonomisk gunstig. Solrik balkong. Heis ; Jess Carlsens gate 4, Oslo, Grünerløkka - Sofienberg ; 71 m² ; Solgt; None ; Totalpris: 5 644 528 kr ; 12 697 kr ; Krogsveen avd. Grünerløkka
173738489 ; Sloreåsen/Øvre Ljanskollen - Påkostet og meget pen leilighet i "gullblokka" - oppr. 4-roms - flott ustikt og gode solforhold - garasje m/elbil-lader ; Sloreåsen 12B, Oslo, Søndre Nordstrand ; 90 m² ; 4650000 kr; 51667 ; Totalpris: 4 705 957 kr ; 4 316 kr ; Krogsveen avd. Kolbotn
173778557 ; Løren - NYHET- Lekker 2-roms med sørvestvendt og solrik uteplass på 10 kvm- Delikat kjøkken- Garasjeplass - MÅ SEES! ; Sinsenveien 35, Oslo ; 49 m² ; 3650000 kr; 74490 ; Totalpris: 3 753 689 kr ; 3 324 kr ; Eie Eiendomsmegling Løren
169513254 ; ENSJØ- Lys og tiltalende 4-roms med 2 bad, balkong og attraktiv beliggenhet i enden. Planlagt ferdigstillelse Q1 2022.  Digital visning! ; Malerhaugveien 28 B401, Oslo, Helsfyr - Sinsen ; 105 m² ; 2790000 kr; 26571 ; Totalpris: 9 306 664 kr ; 17 466 kr ; EiendomsMegler 1 OAV Nybygg avd. Sentrum
173766308 ; Nydalen - Lekker 3-roms med stor solrik, vestvendt balkong ( 15 kvm)  - Garasjeplass og heis - God intern beliggenhet ; Fernanda Nissens gate 10 A, Oslo, Sagene - Torshov ; 84 m² ; 7600000 kr; 90476 ; Totalpris: 7 789 573 kr ; 3 468 kr ; Krogsveen avd. Sagene
173730474 ; Se utover Oslo fra din egen takterrasse - Spektakulær utsikt - Privat takterrasse med jacuzzi - 3 uteplasser - 3 soverom - Garasje - BØR SEES! ; Bøkkerveien 22A, Oslo, Helsfyr - Sinsen ; 86 m² ; Solgt; None ; Totalpris: 9 176 342 kr ; 3 773 kr ; Krogsveen avd. Løren
158862766 ; Øvre Ljanskollen - En SOLGT Flotte og romslige boliger under oppføring med meget god beliggenhet. Garasje og carport. ; Storåssvingen 6-8, Oslo, Nordstrand ; 151 m² ; 9950000 kr; 65894 ; Totalpris: 10 017 502 kr;0 ; Attentus Kolbotn Eiendomsmegling AS
88841945 ; Lørenporten - splitter nye og innflyttingsklare nå! Få ledige! Kort vei til T-bane, butikker, kafeer, bhg m.m. ; Lørenveien 57-61, Oslo ; 82 m² ; 6595000 - 7345000 kr; 80427 ; Totalpris: 6 622 620 - 7 372 620 kr;0 ; Selvaag Bolig AS
111439926 ; Dronninglunden - Innflyttingsklare leiligheter i Bjørvika. Flott beliggende mellom Barcode og fjorden. Kun 6 igjen! ; Operagata, Oslo, Gamle Oslo ; 74 - 113 m² ; 8600000 - 14180000 kr; 116216 - 125487 ; Totalpris: 8 611 406 - 14 197 006 kr;0 ; Røisland & Co Eiendomsmegling AS
141466534 ; Løren - Gartnerkvartalet hus 8, nye 2- 3- og 4-roms selveierleiligheter ved den store parken i Gartnerkvartalet ; Gartnerkvartalet hus 8, Villvin boligsameie, Lørenvangen 23, Oslo ; 55 - 92 m² ; 5050000 - 8700000 kr; 91818 - 94565 ; Totalpris: 5 067 631 - 8 722 077 kr;0 ; OBOS BBL
173764689 ; Høybråten - Enebolig over 3 plan med flott beliggenhet i blindvei - 2 innganger -  Solrik tomt på 839 - Sokner til Høybråten Skole ; Solbakken allé 5B, Oslo, Furuset ; 102 m² ; 5600000 kr; 54902 ; Totalpris: 5 754 020 kr;0 ; Eie Eiendomsmegling Stovner
173736270 ; Romsås - Romslig 3-roms toppleilighet med meget god beliggenhet.| Balkong| Garasje | Heis |Utsikt! ; Sverre Iversens vei 5, Oslo, Romsås ; 82 m² ; Solgt; None ; Totalpris: 3 024 595 kr ; 5 962 kr ; DNB Eiendom AS
173760468 ; Lambertseter - OPPUSSINGSOBJEKT | Stor, romslig og gjennomgående 4-roms | Solrik balkong |  Vedkamin | Hyggelig boområde | ; Gråsteinveien 24, Oslo, Lambertseter ; 80 m² ; 4600000 kr; 57500 ; Totalpris: 4 721 357 kr ; 3 198 kr ; Aktiv Grønland/Bjørvika
173759734 ; NY PRIS - Holmen - Nyere del av vertikaldelt tomannsbolig - 3 soverom - 2 bad - 2 stuer - takterrasse - garasje ; Slyngveien 26F, Oslo ; 127 m² ; 11490000 kr; 90472 ; Totalpris: 11 794 683 kr ; 2 355 kr ; PrivatMegleren Ullevål
173714140 ; HAUGENSTUA - Flott 4-roms leilighet med innglasset balkong|Solrikt|Bad fra 2019|V.v og fyring inkl.|Kort vei til tog, buss og butikk ; Garver Ytteborgs vei 133, Oslo, Stovner ; 87 m² ; 3000000 kr; 34483 ; Totalpris: 3 319 457 kr ; 5 207 kr ; DNB Eiendom AS
171821085 ; ULLEVÅLSLETTA/TÅSEN- LYS & RÅLEKKER 3R - Lys, arealeffektiv, svært lekker 3R endeleil. m/ balkong. P-plass*. Lave f.utg. inkl oppvarming og varmtvann. MÅ SEES! ; Nils Bays vei 72, Oslo, Sogn ; 63 m² ; 4500000 kr; 71429 ; Totalpris: 4 639 462 kr ; 3 662 kr ; Nordvik Ullevål
173717879 ; Majorstuen - Tilbaketrukket og attraktivt beliggende 3(4)- roms eierseksjon med Balkong- Peis- Soverom mot bakgård- Gjennomgående ; Schønings gate 7, Oslo, Uranienborg - Majorstuen ; 71 m² ; 6100000 kr; 85915 ; Totalpris: 6 253 842 kr ; 2 732 kr ; Nordvik Majorstuen
173567017 ; RINGNES PARK PÅ ØVRE GRÜNERLØKKA - Flott & moderne 4-roms hjørneleilighet med utleiedel (3R + 1R) - Solrik balkong på 10,5 m² - Garasjeplass  - Heis ; Biermanns gate 9, Oslo, Grünerløkka - Sofienberg ; 81 m² ; 7200000 kr; 88889 ; Totalpris: 7 381 342 kr ; 4 491 kr ; DNB Eiendom AS
170396139 ; HYGGELIGE BJØRNDAL - Stor 4(5)-R med vestvendt balkong - Kjøkken oppgradert 2020 - Garasje - nær til skoler, Bhg og marka. ; Granbergstubben 208, Oslo, Søndre Nordstrand ; 100 m² ; 2799000 kr; 27990 ; Totalpris: 2 961 151 kr ; 6 353 kr ; DNB Eiendom AS
173744150 ; Lindeberg - Stor 4-roms - 15 kvm innglasset balkong - nær barnehager, skoler og off.komm./nærsenter og marka - garasje! ; Lindebergåsen 31 B, Oslo, Furuset ; 92 m² ; 3450000 kr; 37500 ; Totalpris: 3 637 110 kr ; 6 533 kr ; OBOS eiendomsmeglere - Tveita
166833651 ; Tøyen / Nedre Kampen - Lys & gjennomgående 3-roms - Oppgr. 2019 - God planløsning - Balkong - V.v inkludert - Meget sentralt - Ingen dok.avgift ; Åkebergveien 34A, Oslo, Gamle Oslo ; 60 m² ; 3650000 kr; 60833 ; Totalpris: 3 923 132 kr ; 6 288 kr ; DNB Eiendom AS
173739750 ; Ensjø/Hovinbekken - Nyere og lekker 2-roms selveierleil. (fra 2017) med herlig vestvendt markterrasse I Utbyggergaranti IFelles takterrasse ; Grenseveien 61B, Oslo, Helsfyr - Sinsen ; 39 m² ; 3650000 kr; 93590 ; Totalpris: 3 751 958 kr ; 1 937 kr ; Eie Eiendomsmegling Ensjø
167412747 ; NORDSTRAND/LJABRU - Velholdt enebolig over 2 plan med godkjent sokkelleilighet - Leieinntekter - Stor garasje - Blindvei - Barnevennlig ; Ljabrubakken 38 A + B, Oslo, Nordstrand ; 186 m² ; 10600000 kr; 56989 ; Totalpris: 10 880 670 kr;0 ; PrivatMegleren Panorama
173733486 ; BJØLSEN/VOLDSLØKKA - På jakt etter din første leilighet? Da er denne perfekt! Nytt bad og kjøkken fra 2014 og "alt" inkl. i felleskostnadene ; Stavangergata 46, Oslo, Sagene - Torshov ; 17 m² ; 2000000 kr; 117647 ; Totalpris: 2 244 737 kr ; 3 100 kr ; Aktiv Grünerløkka
171856229 ; Kjelsås - Lys og luftig 3-roms leilighet med vestvendt balkong. Markanært og barnevennlig! ; Kurveien 31, Oslo, Grefsen - Kjelsås ; 67 m² ; 4460000 kr; 66567 ; Totalpris: 4 688 032 kr ; 3 951 kr ; PrivatMegleren Renommé
173706361 ; MAJORSTUEN - Lys og gjennomgående 2-roms - Sentral, men tilbaketrukket beliggenhet - Peisovn - Ingen dok.avg - Grønn og flott bakgård ; Trudvangveien 21, Oslo, Uranienborg - Majorstuen ; 49 m² ; 4090000 kr; 83469 ; Totalpris: 4 223 244 kr ; 2 987 kr ; DNB Eiendom AS
142336736 ; Grønland - Nyoppført, gjennomgående og lekker 4-roms - Balkong på ca. 7,5m² -  Takterrasse - Heis - Garasjeplass* ; Hollendergata 2 A, Oslo, Gamle Oslo ; 76 m² ; 6300000 kr; 82895 ; Totalpris: 6 469 042 kr ; 3 475 kr ; Aktiv Carl Berner
173132326 ; Vinslottet - Urban og lekker 2-roms+ hems med særpreg i nyrehabilitert fabrikkbygg. Generøs takhøyde 3,7 m. Svært store vindusflater. ; Bøkkerveien 12B - Vinslottet, Oslo, Helsfyr - Sinsen ; 52 m² ; 4490000 kr; 86346 ; Totalpris: 4 611 270 kr ; 2 302 kr ; Eie Eiendomsmegling Wekre og Partnere
173097545 ; Attraktivt på Frogner - Meget romslig og elegant familieleilighet med balkong, tre stuer, peis, vakre rosetter, stukkatur og moderne løsninger. ; Oscars gate 79, Oslo, Bygdøy - Frogner ; 178 m² ; 14950000 kr; 83989 ; Totalpris: 15 340 252 kr ; 5 849 kr ; PrivatMegleren Dyve & Partnere
173720987 ; #AMMERUD - Gjennomgående og pen 3 roms | Stor vestvendt markterrasse | Varmtvann inkl i felleskostn | Ingen forkjøpsrett ; Ammerudveien 33E, Oslo, Grorud ; 70 m² ; 2800000 kr; 40000 ; Totalpris: 3 171 891 kr ; 5 473 kr ; Schala & Partners Kalbakken
162330551 ; Ekeberg - Ny 4-roms med fantastisk utsikt og 20kvm L-formet balkong. Endeleilighet mot sydvest og nordvest. Garasjeplass. Heis. ; Ingeniørveien 2, Oslo, Ekeberg - Bekkelaget ; 83 m² ; 3770000 kr; 45422 ; Totalpris: 7 966 219 kr ; 12 112 kr ; BOA Eiendomsmegling Oslo Vest AS
170770554 ; Vettakollen/Gulleråsen - Familievennlig påkostet tomannsbolig nære marka -Stor terrasse og hage, med egen kjellerinngang ; Skådalsveien 3 G, Oslo, Vinderen ; 240 m² ; 13900000 kr; 57917 ; Totalpris: 14 262 970 kr;0 ; Foss & Co Kolbotn
157637073 ; ATTRAKTIVT PÅ SKILLEBEKK/ FROGNER - Topp-/ hjørneleilighet - Etterspurt beliggenhet - Garasjeplass -  Stor, vestvendt balkong - Felles takterrasse! ; Niels Juels gate 18, Oslo, Bygdøy - Frogner ; 64 m² ; Solgt; None ; Totalpris: 6 414 672 kr ; 4 170 kr ; Nordvik Frogner
173698774 ; MAJORSTUEN - Særdeles lekker og lys 3-roms toppleilighet fra 2015- Solrik takterrasse- 73 kvm gulvareal- Høy standard- Nærhet til alt ; Rosenborggata 2, Oslo, Uranienborg - Majorstuen ; 60 m² ; Solgt; None ; Totalpris: 5 997 592 kr ; 1 920 kr ; Nordvik Frogner
173712963 ; MAJORSTUEN - Gjennomgående 3 roms i 3. etg; 2 balkonger, heis, parkeringsleie, 2 soverom ; Maries gate 12b, Oslo, Uranienborg - Majorstuen ; 65 m² ; 5500000 kr; 84615 ; Totalpris: 5 874 433 kr ; 4 152 kr ; Sem & Johnsen Eiendomsmegling
173710557 ; St. Hanshaugen - VISNING TIRSDAG 14.04 Lekker nyoppusset 4-R toppleilighet i 8. etg | Stor heis | 11kvm solrik terrasse | Garasjeplass* ; Dalsbergstien 22 E, Oslo, St.Hanshaugen - Ullevål ; 91 m² ; 8750000 kr; 96154 ; Totalpris: 8 980 292 kr ; 4 130 kr ; Aktiv Frogner
173709715 ; TOPPÅSEN (Rosenholm) - 5-ROMS Lekker ny leilighet med 4 gode soverom og vestvendt terrasse! Heis. Garasjeplass. VISNING I PÅSKEN, TA KONTAKT! ; Liakollveien 46 B, Oslo, Søndre Nordstrand ; 113 m² ; 3850000 kr; 34071 ; Totalpris: 6 266 385 kr ; 9 346 kr ; OBOS Eiendomsmeglere - Lambertseter/Nordstrand & Søndre Nordstrand
164263581 ; Tjuvholmen - Eksklusiv frontleil. i 7. etg m/ fantastisk beliggenhet. Magisk sjøutsikt, garasjepl, heis og usjenert solrik terrasse ; Tjuvholmen allé 21, Oslo, Sentrum ; 102 m² ; 16900000 kr; 165686 ; Totalpris: 17 332 142 kr ; 6 213 kr ; Nordvik Bygdøy Allé
173683363 ; Grünerløkka - Arealeffektiv 3 roms selveier i 2. etasje med balkong mot bakgård og utsyn mot Sofienbergparken ; Sofienberggata 49B, Oslo, Grünerløkka - Sofienberg ; 44 m² ; 3890000 kr; 88409 ; Totalpris: 4 053 099 kr ; 2 943 kr ; Nordvik St.Hanshaugen
173708202 ; Moderne 3-roms leilighet med solrik vestvendt balkong. Nyere bad og kjøkken. Nærhet til marka! ; Kurveien 29, Oslo, Grefsen - Kjelsås ; 67 m² ; 4650000 kr; 69403 ; Totalpris: 4 879 357 kr ; 3 867 kr ; PrivatMegleren Renommé
172469072 ; GREFSEN STASJON - Meget lekker 3-roms hjørneleilighet med balkong på ca. 9,5m² - Flott utsikt mot Oslofjorden, Holmenkollen og Grefsenåsen ; Hans Nordahls gate 94, Oslo, Sagene - Torshov ; 76 m² ; Solgt; None ; Totalpris: 5 644 070 kr ; 2 995 kr ; PrivatMegleren Soria Moria
173405105 ; Torshov - Sjarmerende leilighet i klassisk Torshovgård med stort potensiale, originale tregulv, vedovn og luftebalkong ; Hegermanns gate 10B, Oslo, Sagene - Torshov ; 43 m² ; 3650000 kr; 84884 ; Totalpris: 3 774 848 kr ; 2 676 kr ; EiendomsMegler 1 Majorstuen
174930720 ; Populære Frankrikegården - Rålekker loftsleilighet med 103 kvm i gulvareal over tre plan - Nybygget og oppusset i 2019 - Store forhager og gårdsrom ; Omsens gate 9 A, Oslo, Sagene - Torshov ; 89 m² ; 6500000 kr; 73034 ; PrivatMegleren Soria Moria;0 ; Andel • Leilighet • 2 soverom
171681427 ; NORDBERG - 3(4)R M/ HAGE + 2 P-PLASSER - Romslig 3(4)-roms selveier - Privat hagedel - Peis. 2 biloppstillingsplasser. Moderne, barnevennlig og stille. MÅ SEES! ; Brattelia 7, Oslo, Sogn ; 109 m² ; 6950000 kr; 63761 ; Totalpris: 7 125 092 kr ; 1 300 kr ; Nordvik Ullevål
173655954 ; Nydalen - Nyere, romslig 2-roms med inngjerdet uteplass. Nært BI og offentlig komm. Garasjeplass med mulighet for elbil-lader. ; Fernanda Nissens gate 2 B, Oslo, Sagene - Torshov ; 50 m² ; 4600000 kr; 92000 ; Totalpris: 4 717 738 kr ; 2 660 kr ; Krogsveen avd. Løren
173682897 ; Marienlyst - Garasjeplass 192 ; Kirkeveien 92 plass 192, Oslo, St.Hanshaugen - Ullevål ; 15 m² ; 380000 kr; 25333 ; Totalpris: 385 560 kr ; 867 kr ; Krogsveen avd. Majorstuen
173682529 ; Torshov - Torshov - romslig garasjeplass på 14,5 m2 med elbillader og mulighet for rask overtakelse. ; VOGTS GATE 66, Oslo, Sagene - Torshov ; 14 m² ; 435000 kr; 31071 ; Totalpris: 445 875 kr ; 416 kr ; Privat
98054029 ; Eufemias Plass Syd - 51 nye kanalleiligheter i Bjørvika. ; Rostockgata, Oslo, Gamle Oslo ; 63 - 129 m² ; 6700000 - 13900000 kr; 106349 - 107752 ; Totalpris: 6 708 181 - 13 914 606 kr;0 ; Røisland & Co Eiendomsmegling AS
168627038 ; NORDSTRAND - 3 tomannsboliger (1 SOLGT) under oppføring med garasje, flotte uteområder, 4 bad, 3 stuer og to innganger. ; Midttunveien 5 H-L, Oslo, Nordstrand ; 136 - 171 m² ; 11750000 - 14500000 kr; 86397 - 84795 ; Totalpris: 11 863 870 - 14 613 870 kr;0 ; PrivatMegleren Panorama
156178662 ; DNAMO, Bjølsen - 35 nye selveierboliger mellom Akerselva og Voldsløkka. ; Bergensgata 41, Oslo, Sagene - Torshov ; 39 - 112 m² ; 3950000 - 16200000 kr; 101282 - 144643 ; Totalpris: 3 976 724 - 16 267 154 kr;0 ; Sem & Johnsen Prosjektmegling
141378710 ; Middelthunet: Unike selveierleiligheter midt på Majorstuen! Bygging er igang! ; Middelthunet, Salgstrinn 4, Oslo, Uranienborg - Majorstuen ; 48 - 54 m² ; 6100000 - 7900000 kr; 127083 - 146296 ; Totalpris: 6 153 540 - 7 958 170 kr;0 ; Middelthunet
158781675 ; Frysjaparken - 49 nye 2-/3-roms selveierleiligheter mellom Grefsen og Korsvoll. Felles takterrasser, heis, balkong m.m. ; Frysjaveien 42, Kikut hus C3 - trinn 4, Oslo, Grefsen - Kjelsås ; 39 - 78 m² ; 3650000 - 6400000 kr; 93590 - 82051 ; Totalpris: 3 681 220 - 6 455 920 kr;0 ; OBOS BBL
172902964 ; LØREN - Attraktiv 3(4)-roms endeleilighet med hybel, garasje, balkong, 2 bad og gasspeis - Sentral beliggenhet - Ingen dok.avg. ; Peter Møllers vei 4D, Oslo ; 106 m² ; 6990000 kr; 65943 ; Totalpris: 6 998 032 kr ; 5 539 kr ; Nordvik Frogner
173676470 ; Lekker og stilren 4-r selveier med markterrasse|Vannbåren gulvvarme|TG1 på det meste|Felles takterrasse. ; Waldemars hage 5, Oslo, Grünerløkka - Sofienberg ; 86 m² ; 7500000 kr; 87209 ; Totalpris: 7 708 850 kr ; 4 656 kr ; DNB Eiendom AS
173676989 ; Romsås Panorama - Lys og romslig 3-roms med solrik balkong og flott utsikt. Moderniseringsbehov. Kort vei til marka og T-bane. Heis. ; Romsås senter 8, Leil 4027, Oslo, Romsås ; 73 m² ; 2590000 kr; 35479 ; Totalpris: 2 880 480 kr ; 4 318 kr ; Eie Eiendomsmegling Wekre og Partnere
173659405 ; Lindern Haveby - Lekker 3-roms i 2 etg med balkong. Peis. Ingen dok avgift. Ingen forkjøpsrett. Sentralt. ; Armauer Hansens gate 13, Oslo, St.Hanshaugen - Ullevål ; 68 m² ; 5980000 kr; 87941 ; Totalpris: 6 061 530 kr ; 3 118 kr ; EiendomsMegler 1 Asker
172960895 ; FREDENSBORG/SENTRUM - Lys og moderne 3-roms hjørneleilighet fra 2005 med balkong på 6 kvm. Heis. V.v., fyring og internett inkl. IN-ordning. ; Jess Carlsens gate 6, Oslo, Grünerløkka - Sofienberg ; 69 m² ; 4050000 kr; 58696 ; Totalpris: 4 976 202 kr ; 8 993 kr ; DNB Eiendom AS
153331533 ; HØYBRÅTEN - Gjennomgående og innholdsrik 4-roms rekkehusleilighet - Stor balkong - Garasjeplass - Familievennlig område ; Hagastubben 15, Oslo, Stovner ; 90 m² ; 3700000 kr; 41111 ; Totalpris: 3 844 107 kr ; 3 943 kr ; Proaktiv Christiania
173673236 ; TIGERGÅRDEN (Glassgangen) - Gjennomgående 4-roms selveier på 82 kvm med solrik balkong. Attraktiv og sentral beliggenhet ; Skedsmogata 24, Oslo, Gamle Oslo ; 78 m² ; 6800000 kr; 87179 ; Totalpris: 6 971 369 kr ; 2 850 kr ; Skanska Eiendomsutvikling AS
173670536 ; TVEITA - Pen og velholdt 1(2)-roms med balkong og flott utsikt. Flislagt bad fra 2012. V.vann og fyring inkl. ; Nåkkves vei 1, leil. 12046, Oslo, Hellerud ; 43 m² ; Solgt; None ; Totalpris: 2 952 385 kr ; 3 424 kr ; OBOS eiendomsmeglere - Tveita
173669785 ; Holmenkollen - Enebolig med flott utsikt beliggende i stille, skjermet blindvei. 3 soverom - 2 bad - 2 stuer - carport ; Dagalikroken 3, Oslo, Vinderen ; 181 m² ; Solgt; None ; Totalpris: 12 660 670 kr ; 840 kr ; PrivatMegleren Ullevål
173669096 ; Lambertseter - Bergkrystallen - Lekker 3 roms hjørneleilighet med attraktiv beliggenhet - Nytt kjøkken - Utvidet baderom fra -15 - Varmtvann inkl ; Feltspatveien 41, Oslo, Lambertseter ; 53 m² ; 3450000 kr; 65094 ; Totalpris: 3 691 385 kr ; 3 810 kr ; PrivatMegleren Panorama Manglerud
169673761 ; Majorstuen - Flott 3-roms med praktisk planløsning, solrik balkong, heis og ildsted. Attraktiv beliggenhet og vv og fyring inkludert! ; Kirkeveien 49A, Oslo, Uranienborg - Majorstuen ; 63 m² ; 4990000 kr; 79206 ; Totalpris: 5 106 132 kr ; 3 611 kr ; DNB Eiendom AS
173547458 ; MAJORSTUEN/ RIFT COLOSSEUM - Svært lekker leilighet fra 2017 -Vestvendt balkong på 20 kvm. -3 soverom -2 bad -Takhøyde på 3,29 meter -Garasjeplass*. ; Fridtjof Nansens vei 5B, Oslo, Uranienborg - Majorstuen ; 91 m² ; 11500000 kr; 126374 ; Totalpris: 11 797 142 kr ; 4 445 kr ; Nordvik Bislett
173665676 ; Frogner - Velholdt og meget tiltalende 4-roms leilighet med peis, vakker stukkatur og rosetter, 2 entreer, bad og wc-rom ; Eckersbergs gate 13 B, Oslo, Bygdøy - Frogner ; 98 m² ; 7750000 kr; 79082 ; Totalpris: 7 964 541 kr ; 4 052 kr ; PrivatMegleren Park
173665600 ; IDYLLISKE VÅLERENGA - Ny (2020), rålekker townhouseleilighet over to plan med balkong. Høy standard - gode farge-/materialvalg. Nybyggaranti. ; Vålerenggata 2, Oslo, Gamle Oslo ; 113 m² ; 9800000 kr; 86726 ; Totalpris: 9 838 060 kr ; 2 435 kr ; Privatmegleren Gamle Oslo
173626432 ; Grünerløkka/Sofienberg - Lys og pen 3-roms med gj. gående planløsning. Vedovn, v.vann inkl. Bad fra 2014. Sentralt rett v/frodige Botanisk hage ; Sars' gate 2A, Oslo, Grünerløkka - Sofienberg ; 60 m² ; 4200000 kr; 70000 ; Totalpris: 4 450 035 kr ; 4 547 kr ; Nordvik Bygdøy Allé
173654799 ; Ammerud - Innbydende atriumshus med flott, opparbeidet hage | Garasje | Herlige solforhold | Meget barnevennlig | Nær marka | ; Ammerudgrenda 307, Oslo, Grorud ; 102 m² ; 5300000 kr; 51961 ; Totalpris: 5 330 906 kr ; 3 241 kr ; EiendomsMegler 1 Grorud
173661709 ; Holmenkollens solside - Lekker 3(4)-roms med høy standard, nyoppusset i 2020 - Vestvendt balkong - Trappefri adkomst - P-plass med EL-bil lader ; Olaf Bulls vei 12, Oslo, Røa ; 95 m² ; 6500000 kr; 68421 ; Totalpris: 6 861 263 kr ; 4 807 kr ; Proaktiv Christiania
172618579 ; Grünerløkka - Moderne og pent oppusset 3-roms med meget god beliggenhet. Balkong mot herlig bakgård. Fyring/v.vann ink. Høy 1 etg ; Fagerheimgata 4, Oslo, Grünerløkka - Sofienberg ; 49 m² ; 3550000 kr; 72449 ; Totalpris: 3 700 060 kr ; 4 652 kr ; PrivatMegleren Dyve & Partnere
173659037 ; BESTUM/ ULLERN - Lekker og innbydende 3-roms med attraktiv beliggenhet - God standard - Heis, peis, stor og solrik terrasse - Parkering* ; Nedre Skogvei 7A, Oslo, Ullern ; 67 m² ; 4890000 kr; 72985 ; Totalpris: 5 062 377 kr ; 4 183 kr ; PrivatMegleren Dyve & Partnere
